Computer_Time_IST,Packet_ID,Speed_Kmph,RPM,LoRa_Timestamp,MPU_Gx,MPU_Gy,MPU_Gz,Pack_Current_A,Pack_Voltage_V
15:36:06.220,1836,62,1206.16,1771947364,-0.033,-0.005,0.493,63.0,73.89
15:36:07.219,1837,60,1161.8,1771947365,-0.02,0.015,0.423,61.0,73.93
15:36:08.221,1838,59,1142.54,1771947366,0.023,0.025,0.267,61.84,73.91
15:36:09.220,1839,60,1150.98,1771947367,0.033,0.03,0.147,65.35,73.83
15:36:10.220,1840,63,1210.76,1771947368,0.043,0.07,0.087,71.02,73.72
15:36:11.220,1841,67,1294.12,1771947369,0.0,0.033,0.023,72.26,73.69
15:36:12.220,1842,72,1381.28,1771947370,-0.003,0.027,-0.013,77.19,73.59
15:36:13.220,1843,76,1461.54,1771947371,-0.003,-0.023,-0.027,80.82,73.51
15:36:14.220,1844,80,1534.26,1771947372,-0.013,0.007,-0.037,84.41,73.44
15:36:15.220,1845,80,1597.92,1771947373,-0.01,-0.007,-0.033,84.01,73.44
15:36:16.220,1846,80,1654.5,1771947374,-0.037,0.027,-0.047,83.66,73.45
15:36:17.220,1847,80,1704.2,1771947375,-0.037,0.02,-0.017,83.39,73.45
15:36:18.221,1848,80,1750.14,1771947376,-0.05,0.023,-0.03,83.06,73.45
15:36:19.220,1849,80,1786.44,1771947377,-0.01,-0.027,-0.017,82.63,73.46
15:36:20.220,1850,80,1815.2,1771947378,0.017,0.01,-0.023,83.63,73.43
15:36:21.220,1851,80,1837.08,1771947379,0.037,0.013,-0.01,84.81,73.41
15:36:22.220,1852,80,1849.18,1771947380,0.07,0.033,-0.01,86.98,73.36
15:36:23.220,1853,80,1852.38,1771947381,0.067,-0.013,-0.01,86.4,73.37
15:36:24.220,1854,80,1850.82,1771947382,0.053,-0.027,-0.01,85.24,73.39
15:36:25.220,1855,80,1837.12,1771947383,0.02,-0.033,-0.003,82.6,73.44
15:36:26.221,1856,80,1806.6,1771947384,0.033,-0.017,0.0,83.64,73.41
15:36:27.220,1857,80,1756.8,1771947385,0.02,0.017,-0.003,82.6,73.43
15:36:28.220,1858,80,1693.68,1771947386,0.023,-0.0,-0.017,82.84,73.42
15:36:29.220,1859,80,1612.38,1771947387,0.023,-0.033,0.077,82.84,73.42
15:36:30.220,1860,79,1531.78,1771947388,0.05,-0.05,0.21,84.0,73.39
15:36:31.221,1861,75,1453.22,1771947389,0.027,-0.013,0.36,78.16,73.51
15:36:32.220,1862,71,1376.3,1771947390,0.017,0.003,0.11,73.36,73.6
15:36:33.220,1863,67,1295.2,1771947391,-0.017,-0.037,-0.153,68.0,73.7
15:36:34.220,1864,64,1235.64,1771947392,-0.02,-0.037,-0.383,65.0,73.76
15:36:35.220,1865,61,1168.56,1771947393,-0.037,-0.033,-0.267,62.0,73.82
15:36:36.220,1866,57,1108.8,1771947394,-0.023,-0.033,-0.16,58.0,73.9
15:36:37.220,1867,55,1062.28,1771947395,0.01,-0.03,-0.113,56.8,73.92
15:36:38.220,1868,53,1030.12,1771947396,0.023,-0.017,-0.06,55.84,73.94
15:36:39.220,1869,51,990.06,1771947397,0.05,0.03,-0.033,56.0,73.93
15:36:40.221,1870,50,962.24,1771947398,0.03,0.02,-0.057,53.4,73.98
15:36:41.221,1871,48,936.4,1771947399,0.033,0.01,-0.16,51.64,74.01
15:36:42.221,1872,47,903.48,1771947400,0.017,-0.0,-0.277,49.36,74.06
15:36:43.220,1873,45,862.32,1771947401,0.023,0.01,-0.28,47.84,74.09
15:36:44.220,1874,42,818.82,1771947402,0.043,0.003,-0.277,46.44,74.11
15:36:45.220,1875,40,768.3,1771947403,0.077,-0.017,-0.207,47.16,74.1
15:36:46.220,1876,36,696.0,1771947404,0.093,-0.033,-0.193,44.44,74.15
15:36:47.220,1877,32,613.58,1771947405,0.097,-0.017,-0.163,40.76,74.22
15:36:48.220,1878,26,517.0,1771947406,0.06,0.007,-0.117,31.8,74.4
15:36:49.220,1879,19,373.52,1771947407,0.037,0.007,-0.063,22.96,74.57
15:36:50.220,1880,12,241.94,1771947408,0.003,-0.0,-0.01,13.24,74.77
15:36:51.220,1881,7,137.4,1771947409,0.003,-0.0,-0.01,8.24,74.87
15:36:52.220,1882,2,55.3,1771947410,0.0,-0.0,-0.01,3.0,74.97
15:36:53.220,1883,0,2.36,1771947411,-0.007,-0.003,-0.083,1.0,75.01
15:36:54.220,1884,4,84.46,1771947412,-0.01,-0.003,-0.143,10.56,74.82
15:36:55.220,1885,11,224.56,1771947413,0.003,-0.03,-0.27,19.82,74.63
15:36:56.220,1886,20,387.74,1771947414,0.022,-0.05,-0.4,30.65,74.42
15:36:57.220,1887,28,540.3,1771947415,0.035,-0.08,-0.417,39.94,74.23
15:36:58.220,1888,37,713.48,1771947416,0.012,-0.06,-0.22,46.33,74.1
15:36:59.220,1889,43,835.0,1771947417,-0.033,-0.013,0.09,49.12,74.04
15:37:00.220,1890,47,918.14,1771947418,-0.063,0.023,0.207,51.96,73.98
15:37:01.221,1891,51,993.38,1771947419,-0.07,0.023,0.187,56.41,73.89
15:37:02.221,1892,57,1094.58,1771947420,-0.037,-0.037,0.09,62.84,73.76
15:37:03.221,1893,61,1187.08,1771947421,-0.033,-0.033,0.033,66.18,73.69
15:37:04.220,1894,65,1261.84,1771947422,0.023,-0.017,-0.06,71.39,73.58
15:37:05.220,1895,69,1329.0,1771947423,0.02,0.007,-0.107,74.75,73.51
15:37:06.220,1896,72,1387.74,1771947424,0.11,-0.03,-0.113,84.51,73.32
15:37:07.220,1897,75,1437.3,1771947425,0.053,-0.08,-0.017,82.55,73.35
15:37:08.220,1898,77,1480.06,1771947426,0.057,-0.06,0.073,84.53,73.31
15:37:09.220,1899,79,1516.04,1771947427,-0.023,-0.05,0.123,81.64,73.36
15:37:10.221,1900,80,1545.46,1771947428,0.01,-0.023,0.037,83.23,73.33
15:37:11.221,1901,80,1573.08,1771947429,0.02,-0.03,-0.04,83.99,73.31
15:37:12.220,1902,79,1600.9,1771947430,0.08,-0.03,-0.08,87.7,73.23
15:37:13.220,1903,79,1625.04,1771947431,0.027,0.01,-0.053,83.39,73.32
15:37:14.220,1904,79,1650.24,1771947432,0.033,0.01,-0.043,83.85,73.3
15:37:15.220,1905,78,1673.46,1771947433,0.07,0.033,-0.04,85.73,73.26
15:37:16.221,1906,78,1695.48,1771947434,0.113,-0.007,-0.04,89.08,73.19
15:37:17.221,1907,78,1715.18,1771947435,0.077,-0.0,-0.057,86.12,73.25
15:37:18.220,1908,78,1733.96,1771947436,-0.017,0.053,-0.08,79.83,73.37
15:37:19.220,1909,78,1748.4,1771947437,0.01,0.08,-0.087,79.99,73.36
15:37:20.220,1910,78,1741.62,1771947438,0.043,0.097,-0.073,82.44,73.31
15:37:21.220,1911,78,1718.66,1771947439,0.047,0.037,-0.037,82.76,73.3
15:37:23.004,0,78,1679.46,1771947440,0.013,0.023,-0.02,80.04,73.35
15:37:24.004,0,78,0.0,1771947442,0.0,0.0,0.0,79.0,73.37
15:37:25.010,0,78,0.0,1771947443,0.0,0.0,0.0,103.98,72.87
15:37:26.010,0,78,999.0,1771947445,0.0,0.0,0.0,103.98,72.86
15:37:27.010,0,78,999.0,1771947446,0.0,0.0,0.0,79.0,73.36
15:37:28.010,0,78,999.0,1771947448,0.0,0.0,0.0,79.0,73.36
15:37:29.010,0,78,999.0,1771947448,0.0,0.0,0.0,79.0,73.35
15:37:30.010,0,78,999.0,1771947448,0.0,0.0,0.0,79.0,73.35
15:37:31.010,0,78,999.0,1771947448,0.0,0.0,0.0,79.0,73.35
15:37:32.011,0,78,999.0,1771947448,0.0,0.0,0.0,79.0,73.34
15:37:33.011,0,78,999.0,1771947448,0.0,0.0,0.0,80.85,73.3
15:37:38.008,0,78,1073.12,1771947448,0.0,0.0,0.0,82.71,73.26
15:37:39.008,0,78,1147.24,1771947448,0.0,0.0,0.0,82.71,73.26
15:37:40.009,0,78,1221.36,1771947448,0.0,0.0,0.0,82.71,73.26
15:37:41.008,0,78,1295.48,1771947448,0.017,-0.03,-0.053,84.07,73.23
15:37:46.220,1936,71,1369.6,1771947464,-0.007,-0.01,-0.137,74.06,73.42
15:37:47.220,1937,71,1377.68,1771947465,-0.017,-0.01,-0.24,73.25,73.44
15:37:48.221,1938,74,1419.62,1771947466,0.023,0.023,-0.203,78.79,73.32
15:37:49.220,1939,76,1455.8,1771947467,0.053,-0.007,-0.14,82.59,73.24
15:37:50.220,1940,76,1473.46,1771947468,0.06,0.01,-0.103,82.1,73.25
15:37:51.220,1941,76,1467.92,1771947469,0.01,-0.003,-0.19,77.8,73.33
15:37:52.220,1942,75,1442.68,1771947470,0.02,0.007,-0.32,77.6,73.33
15:37:53.221,1943,70,1352.56,1771947471,0.047,0.003,-0.39,74.76,73.39
15:37:54.221,1944,66,1265.78,1771947472,0.01,0.033,-0.428,67.8,73.52
15:37:55.220,1945,61,1176.56,1771947473,0.033,0.007,-0.425,64.64,73.59
15:37:56.220,1946,56,1085.86,1771947474,0.01,0.013,-0.435,57.8,73.72
15:37:57.221,1947,53,1020.38,1771947475,0.033,-0.023,-0.337,56.64,73.74
15:37:58.220,1948,53,1021.02,1771947476,0.01,-0.007,-0.213,55.53,73.76
15:37:59.220,1949,54,1049.72,1771947477,0.0,-0.033,-0.02,57.09,73.73
15:38:00.221,1950,57,1104.46,1771947478,0.003,-0.03,0.11,61.68,73.63
15:38:01.221,1951,61,1187.14,1771947479,0.007,-0.033,0.217,65.95,73.55
15:38:02.220,1952,64,1240.02,1771947480,0.003,-0.053,0.25,67.1,73.52
15:38:03.220,1953,65,1261.46,1771947481,0.0,-0.033,0.32,66.36,73.53
15:38:04.221,1954,65,1254.3,1771947482,-0.047,-0.053,0.44,66.0,73.54
15:38:05.221,1955,64,1226.62,1771947483,-0.027,0.007,0.547,65.0,73.55
15:38:06.220,1956,62,1190.04,1771947484,-0.027,-0.003,0.46,63.0,73.59
15:38:07.220,1957,61,1177.54,1771947485,0.01,0.037,0.34,62.98,73.59
15:38:08.220,1958,62,1197.22,1771947486,0.03,0.013,0.19,67.09,73.5
15:38:09.221,1959,65,1244.94,1771947487,0.053,0.019,0.163,73.09,73.38
15:38:10.221,1960,68,1311.4,1771947488,0.07,0.007,0.097,78.08,73.28
15:38:11.220,1961,72,1384.28,1771947489,0.067,-0.017,0.057,82.05,73.2
15:38:12.220,1962,76,1459.04,1771947490,0.057,-0.039,-0.007,85.14,73.13
15:38:13.221,1963,79,1527.62,1771947491,0.04,-0.047,-0.043,86.45,73.1
15:38:14.221,1964,79,1588.86,1771947492,0.063,-0.06,-0.017,87.94,73.07
15:38:15.220,1965,79,1643.54,1771947493,0.097,-0.097,0.01,90.35,73.02
15:38:16.220,1966,79,1692.56,1771947494,0.09,-0.077,0.023,89.53,73.03
15:38:17.221,1967,79,1736.74,1771947495,0.043,-0.047,-0.017,85.5,73.11
15:38:18.220,1968,78,1775.08,1771947496,0.027,0.003,-0.03,82.9,73.16
15:38:19.220,1969,78,1806.32,1771947497,0.033,-0.02,-0.03,82.96,73.15
15:38:20.221,1970,78,1827.74,1771947498,0.037,-0.053,-0.02,82.86,73.15
15:38:21.220,1971,78,1842.46,1771947499,0.033,-0.023,-0.02,82.17,73.16
15:38:22.220,1972,78,1849.04,1771947500,0.02,-0.007,-0.01,80.79,73.18
15:38:23.221,1973,78,1849.94,1771947501,-0.023,0.01,-0.007,79.0,73.22
15:38:24.221,1974,78,1846.06,1771947502,-0.062,-0.013,0.01,79.0,73.21
15:38:25.220,1975,78,1838.34,1771947503,-0.055,0.023,-0.007,79.0,73.21
15:38:26.221,1976,78,1813.66,1771947504,-0.012,0.027,-0.0,79.0,73.21
15:38:27.221,1977,78,1768.44,1771947505,0.003,0.053,0.013,79.24,73.2
15:38:28.221,1978,78,1712.6,1771947506,-0.04,0.033,0.103,79.0,73.2
15:38:29.220,1979,78,1646.06,1771947507,-0.1,-0.03,0.2,79.0,73.2
15:38:30.220,1980,78,1569.56,1771947508,-0.09,-0.01,0.29,79.0,73.2
15:38:31.221,1981,77,1486.48,1771947509,-0.02,-0.0,-0.01,78.0,73.21
15:38:32.220,1982,73,1398.42,1771947510,0.057,0.077,-0.26,78.56,73.2
15:38:33.220,1983,67,1287.16,1771947511,0.023,0.017,-0.523,69.84,73.37
15:38:34.221,1984,61,1186.14,1771947512,-0.077,0.083,-0.337,62.0,73.52
15:38:35.221,1985,58,1113.82,1771947513,-0.103,0.083,-0.157,59.0,73.58
15:38:36.220,1986,56,1088.9,1771947514,-0.077,0.107,-0.017,57.0,73.62
15:38:37.221,1987,58,1113.32,1771947515,0.013,0.017,-0.06,62.23,73.51
15:38:38.220,1988,61,1176.68,1771947516,0.047,-0.007,-0.23,68.63,73.38
15:38:39.220,1989,64,1227.98,1771947517,0.047,-0.023,-0.333,70.56,73.34
15:38:40.221,1990,65,1248.76,1771947518,0.057,-0.02,-0.393,71.21,73.32
15:38:41.220,1991,65,1253.82,1771947519,0.043,-0.013,-0.363,69.44,73.36
15:38:42.221,1992,63,1225.5,1771947520,0.02,-0.01,-0.33,65.6,73.43
15:38:43.221,1993,60,1157.86,1771947521,-0.015,-0.008,-0.31,61.0,73.52
15:38:44.220,1994,55,1064.62,1771947522,-0.015,0.025,-0.38,56.0,73.62
15:38:45.221,1995,50,970.48,1771947523,0.018,0.028,-0.537,52.44,73.69
15:38:46.221,1996,45,870.12,1771947524,0.033,0.003,-0.317,48.64,73.76
15:38:47.220,1997,42,809.84,1771947525,0.01,0.007,0.05,43.8,73.86
15:38:48.220,1998,42,804.64,1771947526,-0.007,0.007,0.463,43.13,73.87
15:38:49.221,1999,42,815.08,1771947527,-0.023,0.007,0.36,44.6,73.84
15:38:50.220,2000,45,868.46,1771947528,-0.03,-0.013,0.153,49.18,73.74
15:38:51.221,2001,49,942.2,1771947529,-0.03,-0.01,-0.027,53.43,73.66
15:38:52.221,2002,52,1005.62,1771947530,-0.023,0.013,-0.037,56.08,73.6
15:38:53.220,2003,55,1065.24,1771947531,0.0,0.025,-0.033,59.97,73.52
15:38:54.221,2004,60,1164.6,1771947532,0.01,0.045,-0.038,66.34,73.39
15:38:55.220,2005,65,1247.02,1771947533,0.033,0.008,-0.025,72.44,73.27
15:38:56.220,2006,68,1316.56,1771947534,0.033,-0.05,0.012,74.82,73.22
15:38:57.221,2007,71,1374.24,1771947535,0.007,-0.09,0.09,75.23,73.21
15:38:58.220,2008,74,1423.3,1771947536,-0.03,-0.027,0.14,77.18,73.16
15:38:59.221,2009,76,1461.56,1771947537,-0.01,0.023,0.157,78.85,73.13
15:39:00.221,2010,78,1497.26,1771947538,0.01,0.03,0.073,81.54,73.07
15:39:01.220,2011,79,1531.0,1771947539,0.05,-0.013,-0.007,85.6,72.99
15:39:02.221,2012,79,1561.1,1771947540,-0.023,-0.0,-0.103,81.43,73.07
15:39:03.221,2013,79,1588.24,1771947541,-0.05,0.007,-0.107,81.34,73.06
15:39:04.220,2014,79,1614.62,1771947542,-0.08,-0.01,-0.07,81.28,73.06
15:39:05.221,2015,79,1639.52,1771947543,-0.02,-0.043,-0.003,81.16,73.06
15:39:06.221,2016,79,1660.82,1771947544,0.05,-0.1,-0.0,85.02,72.98
15:39:07.220,2017,79,1680.5,1771947545,0.043,-0.057,-0.0,84.35,72.99
15:39:08.221,2018,79,1697.1,1771947546,0.033,-0.05,-0.03,83.45,73.01
15:39:09.221,2019,79,1713.06,1771947547,-0.023,-0.023,-0.03,80.39,73.06
15:39:10.221,2020,79,1712.88,1771947548,0.007,-0.067,-0.07,80.56,73.06
15:39:11.220,2021,79,1695.26,1771947549,0.007,-0.08,-0.087,80.56,73.05
15:39:12.221,2022,79,1659.42,1771947550,0.037,-0.063,-0.08,82.96,73.0
15:39:13.221,2023,79,1606.86,1771947551,0.017,-0.038,-0.037,81.36,73.03
15:39:14.221,2024,80,1534.76,1771947552,0.007,-0.005,0.12,81.56,73.02
15:39:15.220,2025,76,1458.28,1771947553,-0.01,0.012,0.27,77.0,73.11
15:39:16.221,2026,71,1371.8,1771947554,-0.047,0.017,0.4,72.0,73.21
15:39:17.221,2027,66,1272.62,1771947555,-0.033,-0.007,0.12,67.0,73.31
15:39:18.221,2028,60,1167.82,1771947556,-0.033,-0.013,-0.197,61.0,73.42
15:39:19.220,2029,56,1072.96,1771947557,-0.023,-0.023,-0.48,57.0,73.5
15:39:20.221,2030,52,1004.9,1771947558,-0.043,-0.01,-0.463,53.0,73.58
15:39:21.220,2031,50,969.86,1771947559,-0.087,-0.013,-0.427,51.0,73.62
15:39:22.221,2032,50,973.2,1771947560,-0.053,-0.0,-0.307,52.0,73.6
15:39:23.221,2033,52,1009.88,1771947561,0.003,-0.023,-0.153,55.7,73.52
15:39:24.221,2034,55,1071.48,1771947562,0.04,-0.043,-0.043,62.4,73.38
15:39:25.220,2035,59,1137.96,1771947563,0.057,-0.08,-0.03,67.97,73.27
15:39:26.221,2036,63,1207.88,1771947564,-0.007,-0.073,-0.04,67.55,73.28
15:39:27.221,2037,66,1279.98,1771947565,-0.007,-0.053,0.007,70.58,73.21
15:39:28.221,2038,70,1351.26,1771947566,-0.057,-0.02,-0.057,74.33,73.13
15:39:29.221,2039,73,1413.36,1771947567,-0.027,-0.0,-0.087,76.77,73.08
15:39:30.220,2040,76,1461.94,1771947568,-0.043,-0.007,-0.183,78.75,73.04
15:39:31.221,2041,77,1483.3,1771947569,0.02,0.02,-0.267,79.84,73.01
15:39:32.221,2042,76,1471.36,1771947570,0.053,-0.017,-0.387,81.24,72.98
15:39:33.221,2043,71,1367.52,1771947571,0.107,0.02,-0.46,80.56,72.99
15:39:34.221,2044,66,1270.38,1771947572,0.087,-0.0,-0.327,73.96,73.12
15:39:35.220,2045,62,1196.46,1771947573,0.067,0.027,-0.247,68.36,73.23
15:39:36.221,2046,60,1158.2,1771947574,-0.007,0.013,-0.153,61.0,73.38
15:39:37.221,2047,60,1156.54,1771947575,0.003,0.017,-0.193,63.6,73.32
15:39:38.220,2048,65,1252.42,1771947576,0.01,-0.0,-0.183,71.63,73.16
15:39:39.221,2049,70,1349.62,1771947577,0.09,0.003,-0.188,82.33,72.94
15:39:40.221,2050,74,1417.6,1771947578,0.077,-0.013,-0.185,83.83,72.91
15:39:41.221,2051,76,1456.46,1771947579,0.04,0.007,-0.262,81.27,72.96
15:39:42.220,2052,76,1460.28,1771947580,0.013,-0.005,-0.285,78.04,73.02
15:39:43.221,2053,68,1318.1,1771947581,0.007,-0.005,-0.255,69.56,73.19
15:39:44.221,2054,62,1200.98,1771947582,0.023,0.025,-0.068,64.84,73.28
15:39:45.221,2055,56,1076.54,1771947583,0.013,0.01,-0.077,58.04,73.41
15:39:46.220,2056,51,981.94,1771947584,-0.01,0.013,-0.18,52.0,73.53
15:39:47.221,2057,48,920.78,1771947585,-0.047,-0.023,-0.263,49.34,73.58
15:39:48.221,2058,51,995.54,1771947586,-0.057,-0.027,-0.187,55.11,73.46
15:39:49.221,2059,54,1045.32,1771947587,-0.043,-0.01,-0.05,58.03,73.4
15:39:50.220,2060,58,1116.64,1771947588,-0.003,-0.013,-0.003,62.31,73.31
15:39:51.221,2061,61,1177.78,1771947589,-0.027,-0.01,0.143,64.62,73.27
15:39:52.221,2062,63,1221.28,1771947590,-0.03,-0.057,0.177,65.5,73.25
15:39:53.221,2063,64,1237.64,1771947591,-0.07,-0.02,0.303,65.0,73.25
15:39:54.221,2064,63,1211.36,1771947592,-0.03,0.003,0.343,64.0,73.27
15:39:55.221,2065,60,1149.78,1771947593,-0.02,0.02,0.49,61.0,73.33
15:39:56.221,2066,56,1087.7,1771947594,-0.003,-0.003,0.423,57.0,73.41
15:39:57.220,2067,54,1046.12,1771947595,0.023,-0.023,0.343,56.84,73.41
15:39:58.221,2068,54,1046.92,1771947596,0.017,-0.003,0.237,57.42,73.39
15:39:59.221,2069,56,1088.32,1771947597,0.023,0.03,0.193,61.98,73.3
15:40:00.220,2070,61,1172.48,1771947598,-0.027,0.08,0.113,66.36,73.21
15:40:01.221,2071,65,1262.82,1771947599,-0.037,0.107,0.02,70.45,73.12
15:40:02.221,2072,70,1350.56,1771947600,-0.043,0.08,-0.007,75.17,73.03
15:40:03.220,2073,74,1429.48,1771947601,-0.017,0.033,-0.02,78.91,72.95
15:40:04.221,2074,78,1506.88,1771947602,0.04,-0.043,-0.01,85.86,72.81
15:40:05.221,2075,78,1575.78,1771947603,0.027,-0.063,-0.02,84.35,72.83
15:40:06.221,2076,78,1634.6,1771947604,0.003,-0.033,-0.02,82.05,72.88
15:40:07.221,2077,78,1688.22,1771947605,-0.027,0.033,-0.027,81.5,72.88
15:40:08.221,2078,78,1734.5,1771947606,-0.01,0.017,-0.013,81.09,72.89
15:40:09.221,2079,78,1771.72,1771947607,0.0,0.043,-0.023,80.7,72.89
15:40:10.221,2080,78,1802.36,1771947608,-0.02,0.073,-0.02,80.37,72.9
15:40:11.221,2081,78,1826.58,1771947609,-0.02,0.093,-0.03,79.99,72.9
15:40:12.221,2082,78,1841.88,1771947610,-0.043,0.007,-0.023,79.61,72.91
15:40:13.221,2083,78,1851.14,1771947611,-0.043,-0.087,-0.007,79.28,72.91
15:40:14.221,2084,78,1852.96,1771947612,-0.023,-0.077,-0.01,79.0,72.91
15:40:15.221,2085,78,1842.62,1771947613,0.04,-0.02,-0.01,82.2,72.85
15:40:16.220,2086,78,1817.92,1771947614,0.05,0.003,-0.027,83.0,72.83
15:40:17.221,2087,78,1781.78,1771947615,0.023,-0.023,-0.017,80.84,72.87
15:40:18.221,2088,78,1726.92,1771947616,0.01,-0.047,-0.033,79.8,72.88
15:40:19.221,2089,78,1660.44,1771947617,-0.023,-0.02,0.067,79.0,72.9
15:40:20.221,2090,78,1589.94,1771947618,-0.013,-0.047,0.19,79.0,72.89
15:40:21.221,2091,79,1514.08,1771947619,-0.093,0.003,0.32,80.0,72.87
15:40:22.221,2092,74,1425.48,1771947620,-0.06,-0.043,0.1,75.0,72.97
15:40:23.221,2093,68,1308.26,1771947621,-0.09,0.01,-0.147,69.0,73.08
15:40:24.220,2094,60,1166.86,1771947622,-0.023,-0.027,-0.346,61.0,73.24
15:40:25.221,2095,55,1064.48,1771947623,-0.037,0.007,-0.277,56.0,73.34
15:40:26.221,2096,52,1006.7,1771947624,-0.003,-0.01,-0.183,53.0,73.4
15:40:27.221,2097,52,999.54,1771947625,-0.023,-0.007,-0.118,54.38,73.37
15:40:28.220,2098,55,1061.96,1771947626,0.007,-0.017,-0.13,60.82,73.24
15:40:29.221,2099,61,1169.8,1771947627,0.03,-0.057,-0.237,68.79,73.07
15:40:30.221,2100,64,1237.68,1771947628,0.057,-0.05,-0.357,71.89,73.01
15:40:31.221,2101,65,1262.94,1771947629,0.073,-0.01,-0.4,72.52,72.99
15:40:32.220,2102,66,1264.92,1771947630,0.103,0.037,-0.397,75.24,72.94
15:40:33.221,2103,64,1234.08,1771947631,0.09,0.017,-0.363,72.2,73.0
15:40:34.221,2104,61,1172.46,1771947632,0.107,-0.02,-0.403,70.56,73.03
15:40:35.221,2105,56,1080.0,1771947633,0.053,0.007,-0.325,61.24,73.21
15:40:36.221,2106,51,976.9,1771947634,0.09,0.033,-0.165,59.2,73.25
15:40:37.221,2107,46,881.6,1771947635,0.07,0.03,0.048,52.6,73.38
15:40:38.220,2108,43,830.64,1771947636,0.067,0.023,0.18,49.36,73.44
15:40:39.221,2109,43,827.68,1771947637,0.003,0.02,0.153,45.71,73.51
15:40:40.221,2110,46,889.38,1771947638,-0.033,0.04,0.14,51.22,73.4
15:40:41.221,2111,52,996.44,1771947639,-0.043,0.043,0.1,58.46,73.25
15:40:42.221,2112,57,1107.58,1771947640,-0.027,0.043,0.12,63.0,73.16
15:40:43.221,2113,62,1196.4,1771947641,-0.06,0.037,0.03,67.11,73.07
15:40:44.221,2114,66,1271.9,1771947642,-0.037,0.05,-0.048,70.48,73.0
15:40:45.221,2115,69,1335.64,1771947643,0.0,0.013,-0.125,72.78,72.96
15:40:46.221,2116,72,1382.96,1771947644,0.05,-0.013,0.005,79.17,72.82
15:40:47.221,2117,74,1422.48,1771947645,-0.007,-0.063,0.11,76.85,72.87
15:40:48.221,2118,76,1456.9,1771947646,-0.033,-0.037,0.193,78.55,72.83
15:40:49.221,2119,77,1484.6,1771947647,-0.06,0.013,0.147,79.39,72.81
15:40:50.221,2120,78,1512.6,1771947648,0.003,0.063,0.063,80.73,72.78
15:40:51.221,2121,80,1544.12,1771947649,0.047,0.037,0.003,86.31,72.67
15:40:52.221,2122,78,1574.62,1771947650,0.087,-0.007,-0.043,87.37,72.64
15:40:53.221,2123,76,1600.66,1771947651,0.05,-0.04,-0.033,82.3,72.74
15:40:54.221,2124,74,1626.82,1771947652,-0.003,-0.057,-0.013,76.19,72.86
15:40:55.221,2125,71,1648.28,1771947653,-0.06,-0.057,-0.003,73.04,72.92
15:40:56.221,2126,69,1668.22,1771947654,-0.097,-0.073,-0.007,70.95,72.96
15:40:57.220,2127,69,1686.4,1771947655,-0.11,-0.04,-0.03,70.7,72.96
15:40:58.221,2128,69,1696.26,1771947656,-0.053,-0.043,-0.057,70.0,72.97
15:40:59.221,2129,69,1682.4,1771947657,0.007,-0.047,-0.067,70.56,72.96
15:41:00.221,2130,69,1656.08,1771947658,-0.003,-0.07,-0.07,70.0,72.97
15:41:01.221,2131,69,1619.56,1771947659,-0.033,-0.013,-0.043,70.0,72.96
15:41:03.004,0,69,1570.24,1771947660,-0.037,0.01,-0.02,70.0,72.96
15:41:04.004,0,69,0.0,1771947662,-0.003,0.033,0.0,70.0,72.96
15:41:05.005,0,69,0.0,1771947664,-0.0,0.0,0.0,70.0,72.95
15:41:06.005,0,69,0.0,1771947666,0.027,0.017,-0.024,95.15,72.45
15:41:10.221,2140,48,919.46,1771947668,-0.013,0.033,-0.073,70.87,72.93
15:41:11.221,2141,45,874.76,1771947669,-0.027,0.037,-0.147,46.0,73.43
15:41:12.221,2142,45,868.06,1771947670,-0.057,0.02,-0.209,46.83,73.41
15:41:13.221,2143,47,907.9,1771947671,0.027,-0.01,-0.223,52.8,73.29
15:41:14.221,2144,50,973.72,1771947672,0.027,-0.01,-0.17,56.62,73.21
15:41:15.221,2145,54,1046.36,1771947673,0.05,-0.01,-0.127,62.93,73.08
15:41:16.221,2146,59,1130.9,1771947674,0.023,0.02,-0.077,66.06,73.01
15:41:17.221,2147,63,1214.98,1771947675,0.05,0.02,-0.043,71.93,72.89
15:41:18.220,2148,67,1288.16,1771947676,0.05,-0.01,0.013,75.5,72.82
15:41:19.220,2149,70,1355.08,1771947677,0.067,-0.043,-0.117,79.58,72.73
15:41:20.219,2150,73,1417.0,1771947678,0.03,-0.05,-0.157,79.14,72.74
15:41:21.218,2151,76,1464.7,1771947679,0.0,-0.007,-0.28,78.61,72.75
15:41:22.219,2152,77,1481.28,1771947680,-0.073,0.017,-0.247,78.0,72.76
15:41:23.218,2153,76,1458.48,1771947681,-0.027,0.033,-0.367,77.0,72.77
15:41:24.218,2154,72,1394.2,1771947682,0.023,0.047,-0.39,74.84,72.81
15:41:25.217,2155,69,1338.4,1771947683,0.09,0.03,-0.377,77.2,72.76
15:41:26.217,2156,67,1298.04,1771947684,0.09,-0.01,-0.333,75.2,72.8
15:41:27.217,2157,67,1288.3,1771947685,0.1,-0.027,-0.273,76.48,72.77
15:41:28.216,2158,68,1317.1,1771947686,0.103,-0.033,-0.227,79.4,72.71
15:41:29.217,2159,71,1374.78,1771947687,0.09,0.01,-0.107,81.46,72.67
15:41:30.216,2160,73,1407.54,1771947688,0.063,0.007,-0.047,79.73,72.7
15:41:31.216,2161,73,1402.5,1771947689,0.05,0.02,-0.033,78.0,72.73
